review_id,review,rating,date,source,bank,sentiment_label,sentiment_score,normalized_sentiment,final_sentiment,identified_theme
881,"This app makes my day-to-day payments so easy. Everything works perfectly, and it saves me a lot of time.",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997445940971375,0.9997445940971375,Positive,User Interface & Experience
882,It’s impressive how consistently the app is improving. I’ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise.,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9998210072517395,0.9998210072517395,Positive,General/Other
883,This app has replaced several others for me. It has everything I need in one place.,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.8051281571388245,0.8051281571388245,Positive,General/Other
884,"The app has evolved impressively over time. The latest release adds dark and light modes that enhance usability and design. It’s intuitive, modern, and clearly built with the user in mind — setting a new benchmark for digital banking.",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997574687004089,0.9997574687004089,Positive,User Interface & Experience
885,"Dashen superapp just keeps improving. The new theme options are beautiful, and the overall experience is faster and smoother than ever",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997761845588684,0.9997761845588684,Positive,Transaction Performance
886,I have been using this app for months and its easy to use and is user friendly thanks Dashen bank.,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9983078241348267,0.9983078241348267,Positive,User Interface & Experience
887,"Finally, banking made simple! Everything I need is in one super app. A true game changer for managing my finances on the go.",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.998018741607666,0.998018741607666,Positive,General/Other
888,"I’ve been using the the App, and it’s been working really well for my daily transactions. Good work 👌",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9996919631958008,0.9996919631958008,Positive,Transaction Performance
889,"I appreciate how secure this app feels. Every transaction comes with confirmation, and I always get alerts immediately.",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9954239726066589,0.9954239726066589,Positive,Transaction Performance
890,I love the new dark theme it gives the app modern feel n make it more comfortable to use,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9994518160820007,0.9994518160820007,Positive,General/Other
891,"This is amazing app, as it name ,truly supper.",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9998388290405273,0.9998388290405273,Positive,General/Other
892,This is one of the most user friendly and impressive apps I have encountered in the banking sector,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997900128364563,0.9997900128364563,Positive,General/Other
893,"Amazing UI and UX, the dark mode looks absolutely awesome!",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9998499155044556,0.9998499155044556,Positive,User Interface & Experience
894,The updated design looks amazing. I really appreciate being able to switch between dark and light mode it’s a small change that makes a big difference!,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9998763799667358,0.9998763799667358,Positive,User Interface & Experience
895,Astonishing interface with ease of access and complete performance,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997556805610657,0.9997556805610657,Positive,"Account Access Issues, User Interface & Experience"
896,"I rarely leave reviews, but this app truly deserves one. It’s efficient, secure, and makes financial tasks effortless. Definitely a 5-star experience",5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997450709342957,0.9997450709342957,Positive,General/Other
897,stunning UI with reliable service!,5,2025-10-28,Google Play,Dashen Bank,POSITIVE,0.9997430443763733,0.9997430443763733,Positive,"User Interface & Experience, Reliability & Bugs"
898,"Super Up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. Designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. With Super Up, banking has never been this smooth, smart, and super!",5,2025-10-27,Google Play,Dashen Bank,POSITIVE,0.9995073080062866,0.9995073080062866,Positive,"Transaction Performance, User Interface & Experience"
899,"The UI is impressive, but adding an ATM withdrawal feature for cardless cash access would enhance functionality. This may require updates to the ATM system as well. Please consider this, dev team.",4,2025-10-22,Google Play,Dashen Bank,POSITIVE,0.8331403136253357,0.8331403136253357,Positive,"Account Access Issues, User Interface & Experience"
900,convinent,5,2025-10-22,Google Play,Dashen Bank,NEGATIVE,0.9798853993415833,-0.9798853993415833,Negative,General/Other
901,Good,4,2025-10-21,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
902,it is Excellent April jest continue more abeaten.....,4,2025-10-19,Google Play,Dashen Bank,POSITIVE,0.9983513355255127,0.9983513355255127,Positive,General/Other
903,I like it,5,2025-10-18,Google Play,Dashen Bank,POSITIVE,0.9998593330383301,0.9998593330383301,Positive,General/Other
904,abdrug bentahuuuu,3,2025-10-17,Google Play,Dashen Bank,NEGATIVE,0.7569705247879028,-0.7569705247879028,Negative,General/Other
905,"Dashen SuperApp is the worst app for me because it consistently fails during transfers. When I try to send money, the transaction freezes for extended periods—sometimes a full day, and often two or three days or more. Crucially, the funds are neither delivered to the recipient nor immediately refunded to my account, which is incredibly frustrating and makes me feel like I've lost my money. The app urgently needs a technical update to ensure transactions process smoothly and reliably.",1,2025-10-14,Google Play,Dashen Bank,NEGATIVE,0.9998059868812561,-0.9998059868812561,Negative,Transaction Performance
906,Best application,5,2025-10-14,Google Play,Dashen Bank,POSITIVE,0.9998098015785217,0.9998098015785217,Positive,General/Other
907,easy,5,2025-10-14,Google Play,Dashen Bank,POSITIVE,0.9972309470176697,0.9972309470176697,Positive,User Interface & Experience
908,lmo,5,2025-10-13,Google Play,Dashen Bank,POSITIVE,0.9923747181892395,0.9923747181892395,Positive,General/Other
909,meseret birara,5,2025-10-12,Google Play,Dashen Bank,NEGATIVE,0.7238972187042236,-0.7238972187042236,Negative,General/Other
910,it doesn't let me open my account,1,2025-10-12,Google Play,Dashen Bank,NEGATIVE,0.9643086791038513,-0.9643086791038513,Negative,General/Other
911,very good,1,2025-10-11,Google Play,Dashen Bank,POSITIVE,0.9998520612716675,0.9998520612716675,Positive,General/Other
912,it is the best,5,2025-10-11,Google Play,Dashen Bank,POSITIVE,0.9998602867126465,0.9998602867126465,Positive,General/Other
913,nice and best,5,2025-10-10,Google Play,Dashen Bank,POSITIVE,0.9998648166656494,0.9998648166656494,Positive,General/Other
914,good,5,2025-10-10,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
915,Finish the app development fully before you give the final result. It's is very inconvenient and not that reliable at the moment.,1,2025-10-08,Google Play,Dashen Bank,NEGATIVE,0.9998096823692322,-0.9998096823692322,Negative,Reliability & Bugs
916,hayelu Beranu Bashre,5,2025-10-07,Google Play,Dashen Bank,POSITIVE,0.940301239490509,0.940301239490509,Positive,General/Other
917,👎👎👎👎👎👎👎👎 connection not fast,5,2025-10-07,Google Play,Dashen Bank,NEGATIVE,0.9885032773017883,-0.9885032773017883,Negative,Transaction Performance
918,good,5,2025-10-06,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
919,"@Shewangizaw L. As a heavy user of the app , the issue you raised around resetting pass pin concerned me and gave it a try and found it to be safe. Basically the app will do two things: verifies one using an otp and then requires an in-person visit to bank's physical branch for final verification after resetting the password. Therefore, safe to use! I wish ""i""nformational tip was added around the reset button. Could not attach screenshot.",4,2025-10-06,Google Play,Dashen Bank,NEGATIVE,0.9973627924919128,-0.9973627924919128,Negative,"Account Access Issues, User Interface & Experience"
920,perfect,5,2025-10-06,Google Play,Dashen Bank,POSITIVE,0.9998517036437988,0.9998517036437988,Positive,General/Other
921,for dashen bankk it is best app so why your bank onlyu one one app for mobile banking that means superr app,5,2025-10-05,Google Play,Dashen Bank,NEGATIVE,0.7281890511512756,-0.7281890511512756,Negative,General/Other
922,wow,5,2025-10-04,Google Play,Dashen Bank,POSITIVE,0.999592125415802,0.999592125415802,Positive,General/Other
923,tadesa melka tulluu,1,2025-10-04,Google Play,Dashen Bank,NEGATIVE,0.9457598328590393,-0.9457598328590393,Negative,General/Other
924,I can't open virtual account.I have been trying it for about 3 days still no resolve.,2,2025-10-04,Google Play,Dashen Bank,NEGATIVE,0.9991094470024109,-0.9991094470024109,Negative,General/Other
925,App is passive when compare to Amole it takes 3-5 seconds to open and i cannot refresh transactions what i did.,1,2025-10-03,Google Play,Dashen Bank,NEGATIVE,0.9987977743148804,-0.9987977743148804,Negative,Transaction Performance
926,withdraw,1,2025-10-02,Google Play,Dashen Bank,NEGATIVE,0.99894779920578,-0.99894779920578,Negative,General/Other
927,It takes gazillion years to open 😶,3,2025-10-02,Google Play,Dashen Bank,NEGATIVE,0.9909953474998474,-0.9909953474998474,Negative,General/Other
928,this app is outstanding,5,2025-10-01,Google Play,Dashen Bank,POSITIVE,0.9998713731765747,0.9998713731765747,Positive,General/Other
929,totally bad,1,2025-10-01,Google Play,Dashen Bank,NEGATIVE,0.9997747540473938,-0.9997747540473938,Negative,General/Other
930,I really appreciate but we can't use it if don't have balance or data access,2,2025-10-01,Google Play,Dashen Bank,NEGATIVE,0.9886035919189453,-0.9886035919189453,Negative,Account Access Issues
931,nice app,5,2025-09-30,Google Play,Dashen Bank,POSITIVE,0.9998061060905457,0.9998061060905457,Positive,General/Other
932,ሙነጃት አብድላ ሸረፍ,2,2025-09-30,Google Play,Dashen Bank,NEGATIVE,0.8337253928184509,-0.8337253928184509,Negative,General/Other
933,it fast service,5,2025-09-29,Google Play,Dashen Bank,POSITIVE,0.999433696269989,0.999433696269989,Positive,Transaction Performance
934,"Good improvements after the Sep 25, 2025 update.",4,2025-09-29,Google Play,Dashen Bank,POSITIVE,0.9994186162948608,0.9994186162948608,Positive,General/Other
935,I have one issue though what if the mobile phone with the sim is stolen and have no pattern or pin. The app allows to reset the pin directly without 2FA like finger print just by sending sms. which is a big gap. It should be addressed I didn't expect but it does and no trust at all.,1,2025-09-28,Google Play,Dashen Bank,NEGATIVE,0.9984353184700012,-0.9984353184700012,Negative,General/Other
936,I love it 👍,5,2025-09-28,Google Play,Dashen Bank,POSITIVE,0.9998791217803955,0.9998791217803955,Positive,General/Other
937,Best,5,2025-09-28,Google Play,Dashen Bank,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
938,nice,5,2025-09-28,Google Play,Dashen Bank,POSITIVE,0.9998552799224854,0.9998552799224854,Positive,General/Other
939,gooe,5,2025-09-28,Google Play,Dashen Bank,NEGATIVE,0.9992986917495728,-0.9992986917495728,Negative,General/Other
940,nice app,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.9998061060905457,0.9998061060905457,Positive,General/Other
941,Dashen super app is the best all ethiopian banks keep it,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.9997637867927551,0.9997637867927551,Positive,General/Other
942,cool app,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.999824583530426,0.999824583530426,Positive,General/Other
943,nice,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.9998552799224854,0.9998552799224854,Positive,General/Other
944,App That makes cashless society in our century and Easy to use.,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.9961215853691101,0.9961215853691101,Positive,User Interface & Experience
945,tadass,1,2025-09-27,Google Play,Dashen Bank,NEGATIVE,0.9969047904014587,-0.9969047904014587,Negative,General/Other
946,ሙሃጂራ,1,2025-09-27,Google Play,Dashen Bank,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
947,It is an amazing app and all in one,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.9998719692230225,0.9998719692230225,Positive,General/Other
948,i dont like it,1,2025-09-27,Google Play,Dashen Bank,NEGATIVE,0.9909656047821045,-0.9909656047821045,Negative,General/Other
949,Dashen is the Future,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.9976993203163147,0.9976993203163147,Positive,General/Other
950,the best version in 🇪🇹,5,2025-09-27,Google Play,Dashen Bank,POSITIVE,0.999782145023346,0.999782145023346,Positive,General/Other
951,excellent,5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9998434782028198,0.9998434782028198,Positive,General/Other
952,"its amazing app, visually stunning",5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9998769760131836,0.9998769760131836,Positive,General/Other
953,"Updates every time 🥲, when it's updated, it doesn't work at all. 😭",1,2025-09-26,Google Play,Dashen Bank,NEGATIVE,0.9995762705802917,-0.9995762705802917,Negative,General/Other
954,the best app from other dashen is unique its fast app ever i had in my life,5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9998315572738647,0.9998315572738647,Positive,Transaction Performance
955,I love the new user interface,5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9998557567596436,0.9998557567596436,Positive,User Interface & Experience
956,ok,5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9997851252555847,0.9997851252555847,Positive,General/Other
957,"Appreciated, Always one step ahead!",5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9998669624328613,0.9998669624328613,Positive,General/Other
958,👌👌,5,2025-09-26,Google Play,Dashen Bank,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
959,The app stops working whenever there is an update unless you update the app. But it is better if it kept working on and updating should be optional.,3,2025-09-26,Google Play,Dashen Bank,NEGATIVE,0.9990849494934082,-0.9990849494934082,Negative,General/Other
960,"This is the first time i have experienced this much cool app out of all the other mobile banking platforms, im genuinely happy to see this kind of app here, tnx",5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9997037053108215,0.9997037053108215,Positive,User Interface & Experience
961,it can't do without data or wifi,1,2025-09-26,Google Play,Dashen Bank,NEGATIVE,0.8546776175498962,-0.8546776175498962,Negative,General/Other
962,"The best UI banking app from all those I used, other Ethiopian banks I used have a really old UI. This is very neat and easy to use. Also so reliable.",5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9996398687362671,0.9996398687362671,Positive,"User Interface & Experience, Reliability & Bugs"
963,So nice !,5,2025-09-26,Google Play,Dashen Bank,POSITIVE,0.9998644590377808,0.9998644590377808,Positive,General/Other
964,What's the problem with this app's that asking for updates on a daily basis?,1,2025-09-25,Google Play,Dashen Bank,NEGATIVE,0.9996622800827026,-0.9996622800827026,Negative,General/Other
965,good,3,2025-09-25,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
966,"Wow, I really loved the new UI/UX! Great job, Dashen Bank! You guys are the best mobile banking in Ethiopia.",5,2025-09-25,Google Play,Dashen Bank,POSITIVE,0.9998483657836914,0.9998483657836914,Positive,User Interface & Experience
967,excellent UI improvement 💯💯,5,2025-09-24,Google Play,Dashen Bank,POSITIVE,0.9994623064994812,0.9994623064994812,Positive,User Interface & Experience
968,one of the best app in Ethiopia .,5,2025-09-24,Google Play,Dashen Bank,POSITIVE,0.999811589717865,0.999811589717865,Positive,General/Other
969,great app,5,2025-09-23,Google Play,Dashen Bank,POSITIVE,0.999821126461029,0.999821126461029,Positive,General/Other
970,it is good but some times says duplicate transaction why? and text,5,2025-09-23,Google Play,Dashen Bank,NEGATIVE,0.9683176279067993,-0.9683176279067993,Negative,Transaction Performance
971,good,5,2025-09-22,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
972,Good,4,2025-09-19,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
973,The worst app. It needs updating everyday. Ouch 🤕,1,2025-09-19,Google Play,Dashen Bank,NEGATIVE,0.9998214840888977,-0.9998214840888977,Negative,General/Other
974,safe and secure,3,2025-09-18,Google Play,Dashen Bank,POSITIVE,0.9998433589935303,0.9998433589935303,Positive,General/Other
975,በጣም ምቹ ነው,4,2025-09-15,Google Play,Dashen Bank,NEGATIVE,0.8337253928184509,-0.8337253928184509,Negative,General/Other
976,"is not working right now with snmsung galaxy f15, please help me",1,2025-09-14,Google Play,Dashen Bank,NEGATIVE,0.9993507266044617,-0.9993507266044617,Negative,"Reliability & Bugs, Customer Support"
977,good,5,2025-09-13,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
978,Your staffs are really hardworking but the app is not like your employees,3,2025-09-12,Google Play,Dashen Bank,NEGATIVE,0.9945451021194458,-0.9945451021194458,Negative,General/Other
979,ዳሺባክ,5,2025-09-11,Google Play,Dashen Bank,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
980,total,5,2025-09-11,Google Play,Dashen Bank,POSITIVE,0.9983636736869812,0.9983636736869812,Positive,General/Other
981,good,5,2025-09-10,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
982,dashen super app is the best,5,2025-09-10,Google Play,Dashen Bank,POSITIVE,0.9998204112052917,0.9998204112052917,Positive,General/Other
983,zero sezzs55sየየወደሠራዊቱ ደየእያቻቻሉ ሐየየመንደ ደም የሰው የየመን የሰው ።ደም ሐማሚጀየየ,5,2025-09-09,Google Play,Dashen Bank,NEGATIVE,0.9952489733695984,-0.9952489733695984,Negative,General/Other
984,not werke,2,2025-09-08,Google Play,Dashen Bank,NEGATIVE,0.9970670342445374,-0.9970670342445374,Negative,General/Other
985,what happened to dashen bank? this is by far the worst banking app. extremely slow when it works and is out of service all the time,1,2025-09-08,Google Play,Dashen Bank,NEGATIVE,0.9998086094856262,-0.9998086094856262,Negative,Transaction Performance
986,simple and easy to use,5,2025-09-08,Google Play,Dashen Bank,POSITIVE,0.9997318387031555,0.9997318387031555,Positive,User Interface & Experience
987,meke,4,2025-09-07,Google Play,Dashen Bank,POSITIVE,0.9576797485351562,0.9576797485351562,Positive,General/Other
988,"not a great app compared to the others ,It freezes randomly ,Takes a lot to load ,and a lot of errors while sending money ,I stopped using it",1,2025-09-07,Google Play,Dashen Bank,NEGATIVE,0.9997312426567078,-0.9997312426567078,Negative,Reliability & Bugs
989,bad specialy at weekends,1,2025-09-07,Google Play,Dashen Bank,NEGATIVE,0.999614953994751,-0.999614953994751,Negative,General/Other
990,"I am very disappointed with the Dashin Bank Super App. The app does not allow me to withdraw 50 birr or can't transfer money and even I can't use it to buy airtime. This makes me feel like my 50 birr is no longer my money, but the bank’s money, since I cannot access or use it freely. According to the National Bank of Ethiopia (NBE), the rule is that 100 birr is not withdrawable, but it can be used to buy airtime or transferred to friends. Dashin Bank’s restriction goes beyond this rule and unfa",1,2025-09-06,Google Play,Dashen Bank,NEGATIVE,0.9967774748802185,-0.9967774748802185,Negative,"Account Access Issues, Transaction Performance"
991,It is good apps but it needs strong network,5,2025-09-06,Google Play,Dashen Bank,NEGATIVE,0.970344603061676,-0.970344603061676,Negative,General/Other
992,very slow,3,2025-09-06,Google Play,Dashen Bank,NEGATIVE,0.9997065663337708,-0.9997065663337708,Negative,Transaction Performance
993,The app doesn't allow to switch between accounts. Why is it not possible to use two accounts on the same app even if the accounts have been opened at different branch?,2,2025-09-06,Google Play,Dashen Bank,NEGATIVE,0.9970771074295044,-0.9970771074295044,Negative,General/Other
994,lacag inaad amaahisan somalida maxaad ku diiden,5,2025-09-05,Google Play,Dashen Bank,NEGATIVE,0.974568247795105,-0.974568247795105,Negative,General/Other
995,Dashin mobile banking is become worest app like others Ethiopian bank apps. Amole was the best app ever I used. It was so flexible & reliable to use. and the best app user can login with new device without go to bank physically.,1,2025-09-05,Google Play,Dashen Bank,POSITIVE,0.9979987740516663,0.9979987740516663,Positive,"Account Access Issues, Reliability & Bugs"
996,"The app has potential, but the QR payment feature is disappointing. The scanner doesn’t work, and even though there’s an option to select a QR code from the gallery, it doesn’t function either. This makes paying with QR codes almost impossible. Fixing this would really improve the app.",3,2025-09-04,Google Play,Dashen Bank,NEGATIVE,0.999657154083252,-0.999657154083252,Negative,General/Other
997,"very slow and failed transaction multiple times, previous app was much better!!",2,2025-09-04,Google Play,Dashen Bank,NEGATIVE,0.9980061650276184,-0.9980061650276184,Negative,Transaction Performance
998,great 👍,5,2025-09-02,Google Play,Dashen Bank,POSITIVE,0.9997692704200745,0.9997692704200745,Positive,General/Other
999,"""super Idiot app"" 1.it forced me to off many of my phone settings like developers option. 2.Never works fastly. 3.It needs multiple click. 4. Doesn't notify if received money & many many more *** The worst mobile app ever expanded***",1,2025-09-01,Google Play,Dashen Bank,NEGATIVE,0.9998026490211487,-0.9998026490211487,Negative,Transaction Performance
1000,good,2,2025-09-01,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
1001,dashin bank,5,2025-08-30,Google Play,Dashen Bank,POSITIVE,0.9924732446670532,0.9924732446670532,Positive,General/Other
1002,muhaammad bakko,5,2025-08-30,Google Play,Dashen Bank,NEGATIVE,0.9322325587272644,-0.9322325587272644,Negative,General/Other
1003,goog,5,2025-08-29,Google Play,Dashen Bank,NEGATIVE,0.9989757537841797,-0.9989757537841797,Negative,General/Other
1004,un functional app,1,2025-08-29,Google Play,Dashen Bank,NEGATIVE,0.998763918876648,-0.998763918876648,Negative,General/Other
1005,trnes far,5,2025-08-27,Google Play,Dashen Bank,NEGATIVE,0.6042305827140808,-0.6042305827140808,Negative,General/Other
1006,excellent,5,2025-08-26,Google Play,Dashen Bank,POSITIVE,0.9998434782028198,0.9998434782028198,Positive,General/Other
1007,shimalis,4,2025-08-25,Google Play,Dashen Bank,POSITIVE,0.9664985537528992,0.9664985537528992,Positive,General/Other
1008,አሪፍ ነው ግን ደረሰኙ የተቀባይ አካውንት እና ስም አያሳይም ።,3,2025-08-24,Google Play,Dashen Bank,NEGATIVE,0.9366679191589355,-0.9366679191589355,Negative,General/Other
1009,excellent mobile banking digital,5,2025-08-24,Google Play,Dashen Bank,POSITIVE,0.9998231530189514,0.9998231530189514,Positive,General/Other
1010,"Excellent, and it's truly a super app!",5,2025-08-24,Google Play,Dashen Bank,POSITIVE,0.9998637437820435,0.9998637437820435,Positive,General/Other
1011,nice app,4,2025-08-23,Google Play,Dashen Bank,POSITIVE,0.9998061060905457,0.9998061060905457,Positive,General/Other
1012,very nice app,5,2025-08-23,Google Play,Dashen Bank,POSITIVE,0.9998562335968018,0.9998562335968018,Positive,General/Other
1013,can't access as will if it's super and can't even access the service when you need it's a big failure,1,2025-08-22,Google Play,Dashen Bank,NEGATIVE,0.9997205138206482,-0.9997205138206482,Negative,Account Access Issues
1014,seche,1,2025-08-22,Google Play,Dashen Bank,POSITIVE,0.9675268530845642,0.9675268530845642,Positive,General/Other
1015,very fast bank,5,2025-08-22,Google Play,Dashen Bank,POSITIVE,0.9985563158988953,0.9985563158988953,Positive,Transaction Performance
1016,good and well,5,2025-08-22,Google Play,Dashen Bank,POSITIVE,0.9998481273651123,0.9998481273651123,Positive,General/Other
1017,what a bank it is,5,2025-08-22,Google Play,Dashen Bank,POSITIVE,0.9696680307388306,0.9696680307388306,Positive,General/Other
1018,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,2,2025-08-21,Google Play,Dashen Bank,POSITIVE,0.9990369081497192,0.9990369081497192,Positive,Account Access Issues
1019,great app,5,2025-08-20,Google Play,Dashen Bank,POSITIVE,0.999821126461029,0.999821126461029,Positive,General/Other
1020,nic,5,2025-08-20,Google Play,Dashen Bank,POSITIVE,0.9977141618728638,0.9977141618728638,Positive,General/Other
1021,easy to use and the best one,5,2025-08-17,Google Play,Dashen Bank,POSITIVE,0.9998494386672974,0.9998494386672974,Positive,User Interface & Experience
1022,it is totally work of failure. I personally prefer dashen amole instead of this super dull app.,1,2025-08-16,Google Play,Dashen Bank,NEGATIVE,0.9997392296791077,-0.9997392296791077,Negative,General/Other
1023,very good app,5,2025-08-16,Google Play,Dashen Bank,POSITIVE,0.9998675584793091,0.9998675584793091,Positive,General/Other
1024,The worst banking app in Ethiopia. It forces you to change your PIN every three months.,1,2025-08-16,Google Play,Dashen Bank,NEGATIVE,0.999725878238678,-0.999725878238678,Negative,General/Other
1025,አሪፍ,5,2025-08-15,Google Play,Dashen Bank,NEGATIVE,0.6970565915107727,-0.6970565915107727,Negative,General/Other
1026,best but USSD is necessary,5,2025-08-15,Google Play,Dashen Bank,POSITIVE,0.6782344579696655,0.6782344579696655,Positive,General/Other
1027,"one step forward, Ethiopian bank and e commerce industry",5,2025-08-15,Google Play,Dashen Bank,POSITIVE,0.9985429048538208,0.9985429048538208,Positive,General/Other
1028,still it's essay for user,4,2025-08-15,Google Play,Dashen Bank,NEGATIVE,0.8707893490791321,-0.8707893490791321,Negative,General/Other
1029,"Great app, unfortunately I struggle to use it from outside Ethiopia. It tells me ""VPN enabled please disable VPN to continue using the app"". And that's happening without any VPN enabled. I think I will need to switch back to CBE because I need access to my bank account globally.",1,2025-08-15,Google Play,Dashen Bank,NEGATIVE,0.995208203792572,-0.995208203792572,Negative,Account Access Issues
1030,"It was easy enough before. but now it won't even open , why? pls help if possible. The email address you provided under the App support also can't be found by Gmail. pls respond.",3,2025-08-14,Google Play,Dashen Bank,NEGATIVE,0.9996106028556824,-0.9996106028556824,Negative,"User Interface & Experience, Customer Support"
1031,good,5,2025-08-14,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
1032,"There are plenty of features missed e. g electricity bill, water bill payments",2,2025-08-14,Google Play,Dashen Bank,NEGATIVE,0.9990180730819702,-0.9990180730819702,Negative,General/Other
1033,የሶፍትዌሩ ለአጠቃቀም ምቹና ቀላል መሆኑ ተመራጭ ያደርገዋል,5,2025-08-14,Google Play,Dashen Bank,NEGATIVE,0.9200407862663269,-0.9200407862663269,Negative,General/Other
1034,በጣም ችግር አለበት,1,2025-08-14,Google Play,Dashen Bank,NEGATIVE,0.8337253928184509,-0.8337253928184509,Negative,General/Other
1035,best,5,2025-08-14,Google Play,Dashen Bank,POSITIVE,0.9997941851615906,0.9997941851615906,Positive,General/Other
1036,great 👍 app,5,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9995050430297852,0.9995050430297852,Positive,General/Other
1037,"its a very low quality and slow application, very unreliable in times of need",1,2025-08-13,Google Play,Dashen Bank,NEGATIVE,0.9997575879096985,-0.9997575879096985,Negative,"Transaction Performance, Reliability & Bugs"
1038,ok,5,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9997851252555847,0.9997851252555847,Positive,General/Other
1039,ok,5,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9997851252555847,0.9997851252555847,Positive,General/Other
1040,very poor and time taking to use,1,2025-08-13,Google Play,Dashen Bank,NEGATIVE,0.9997921586036682,-0.9997921586036682,Negative,General/Other
1041,it is the best app ever i have seen Dashen bank always one step a head!!!!,5,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9996755123138428,0.9996755123138428,Positive,General/Other
1042,the new version is so good I like it,5,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9998716115951538,0.9998716115951538,Positive,General/Other
1043,excellent,5,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9998434782028198,0.9998434782028198,Positive,General/Other
1044,good,3,2025-08-13,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
1045,Good,3,2025-08-12,Google Play,Dashen Bank,POSITIVE,0.9998161196708679,0.9998161196708679,Positive,General/Other
1046,good job my dashen super app,5,2025-08-12,Google Play,Dashen Bank,POSITIVE,0.9996693134307861,0.9996693134307861,Positive,General/Other
1047,Some connection issues,3,2025-08-12,Google Play,Dashen Bank,NEGATIVE,0.9717355370521545,-0.9717355370521545,Negative,General/Other
1048,verry slow app 🤢,1,2025-08-12,Google Play,Dashen Bank,NEGATIVE,0.9986931681632996,-0.9986931681632996,Negative,Transaction Performance
1049,best bauget app,5,2025-08-12,Google Play,Dashen Bank,POSITIVE,0.998792290687561,0.998792290687561,Positive,General/Other
1050,its good but he said uptede me 😠🤕,2,2025-08-12,Google Play,Dashen Bank,POSITIVE,0.9973610043525696,0.9973610043525696,Positive,General/Other
1051,network issue,1,2025-08-12,Google Play,Dashen Bank,NEGATIVE,0.9874956011772156,-0.9874956011772156,Negative,General/Other
